id,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
SEN,<500,<500,<1000,<1000,<1000,1000,1200,1500,1700,2000,2300,2700,3000,3300,3600,3900,4200,4400,4600,4700,4900,5100,5200,5100,5100,4900,4800
SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLE,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,1100,1200,1400,1600,1900,2100,2400,2700,2900,3200,3400,3700,4000,4200,4400,4600,4600,4500,4400
SGP,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOM,<100,<200,<200,<500,<500,<500,<1000,<1000,<1000,1100,1300,1500,1700,1900,2000,2200,2300,2400,2500,2500,2600,2600,2600,2600,2500,2500,2500
ZAF,3800,6800,12000,20000,31000,47000,68000,92000,120000,150000,180000,210000,250000,280000,310000,330000,360000,380000,400000,390000,390000,380000,380000,370000,350000,340000,320000
SSD,<100,<100,<200,<500,<500,<1000,1000,1600,2300,3100,4100,5200,6400,7600,8800,10000,11000,13000,14000,15000,16000,17000,17000,18000,18000,18000,18000
ESP,<500,<500,<1000,<1000,<1000,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<200,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
LKA,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,<100,<200,<200,<200,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,1000,1100,1300,1400,1600,1700,1900,2000,2200,2400,2500,2700,2800,3000
SUR,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200
SWZ,<200,<500,<1000,1600,2600,3900,5400,7100,8700,10000,12000,13000,15000,16000,17000,18000,18000,19000,19000,19000,19000,18000,18000,18000,17000,16000,15000
SWE,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYR,,,,,,,,,,,,,,,,,,,,,,,,,,,
