id,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
GAB,1200,1600,2100,2500,3000,3400,3700,3800,3800,3700,3500,3000,2700,2300,2000,1800,1500,1300,1200,1100,1200,1200,1200,1200,1100,1100,<1000
GMB,<100,<200,<200,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,1000,1100,1100,1100,1100,1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000
GEO,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<200,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500
DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,15000,20000,25000,29000,30000,28000,25000,21000,18000,16000,13000,11000,9700,8800,7900,7300,6700,6300,6300,6400,6900,7500,7900,8500,9300,10000,11000
GRC,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTM,<100,<100,<100,<100,<200,<500,<500,<500,<1000,<1000,<1000,1100,1200,1300,1400,1200,1200,1100,1000,1100,<1000,<1000,1000,1000,1100,1100,1100
GIN,4100,4700,5400,5700,5800,5700,5500,4900,4400,4300,4300,4200,4300,4500,4600,4600,4600,4500,4400,4200,4100,4000,3900,3900,3900,3900,3900
GNB,<200,<500,<500,<500,<1000,<1000,1100,1400,1700,2000,2300,2500,2700,2700,2600,2500,2200,1900,1600,1300,1000,<1000,<1000,<1000,<1000,<1000,<1000
GUY,<100,<100,<100,<200,<200,<200,<200,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500
HTI,11000,10000,8700,7400,6400,5800,4800,5500,5000,5100,5200,5300,5300,5400,5600,5600,5700,5800,5700,5700,5300,5200,5100,4900,4700,4400,4300
HND,1100,1200,1300,1300,1300,1200,1100,<1000,<1000,<1000,<500,<500,<500,<500,<500,<500,<500,<200,<200,<200,<500,<500,<500,<500,<500,<500,<500
HUN,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISL,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,17000,27000,39000,52000,66000,79000,89000,94000,95000,91000,83000,74000,67000,58000,53000,48000,43000,40000,36000,33000,32000,31000,30000,29000,29000,28000,26000
