id,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
NAM,<500,<500,<1000,<1000,1500,2100,2900,3900,5100,6400,7600,8900,10000,11000,12000,11000,9700,7700,5700,4900,4800,4200,3800,3600,3700,4300,4300
NPL,<100,<100,<100,<100,<100,<100,<200,<500,<500,<1000,<1000,1200,1500,1800,2100,2300,2600,2700,2600,2500,2500,2400,2300,2200,2100,1900,1700
NLD,<500,<500,<500,<500,<1000,<1000,<1000,<500,<200,<200,<200,<200,<200,<200,<500,<200,<200,<200,<200,<200,<200,<200,<200,<500,<500,<500,<200
NZL,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIC,<100,<100,<200,<200,<200,<500,<500,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<500,<500,<500,<500,<500
NER,<500,<500,<1000,<1000,<1000,1200,1500,1900,2300,2700,3200,3600,4000,4400,4700,4900,4900,4900,4800,4700,4000,3900,3700,3400,3200,3400,3400
NGA,29000,36000,44000,53000,63000,73000,85000,98000,110000,130000,140000,160000,170000,180000,190000,200000,210000,210000,210000,200000,200000,210000,200000,190000,170000,160000,160000
NOR,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMN,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<500,<1000,<1000,1300,1900,2600,3300,4100,4800,5500
PAN,<100,<200,<200,<500,<500,<500,<500,<1000,<1000,<1000,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<500,<1000,<1000,<1000,<1000,<1000,<1000
PNG,<100,<100,<100,<100,<100,<200,<500,<500,<500,<1000,<1000,<1000,1200,1400,1600,1900,2000,1900,1700,1600,1700,1700,1700,1500,1300,1200,1100
PRY,<100,<100,<100,<100,<100,<200,<200,<200,<200,<500,<500,<500,<500,<500,<500,<1000,<1000,<500,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000
PER,3100,3600,4100,4500,4800,5100,5300,5500,5600,5700,5800,5800,5800,5500,5200,5200,5000,4500,3900,3600,2900,2300,2200,2000,2100,2100,2200
PHL,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<200,<500,<500,<500,<500,<500,<1000
POL,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRT,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
KOR,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDA,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500
ROU,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<500,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200
RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWA,1900,2400,3000,3600,4500,5600,6900,8500,10000,12000,13000,14000,15000,16000,16000,15000,12000,9100,7700,6700,5600,4600,4000,3700,3500,3400,3300
SAU,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<200,<200,<200,<500,<500
SEN,<500,<500,<500,<500,<500,<1000,<1000,<1000,1000,1200,1400,1600,1800,2100,2300,2500,2700,2600,1600,1500,1500,1700,1800,2000,2100,2000,1900
SRB,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
SLE,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,1000,1200,1300,1500,1800,2000,2200,2400,2500,2700,2700,2600,2600,2500,2600,2800,2900,2800
SGP,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
SVN,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
SOM,<100,<100,<200,<200,<500,<500,<500,<1000,<1000,<1000,1100,1300,1500,1600,1700,1800,1900,2000,2000,2000,2000,1900,1900,1800,1800,1800,1700
ZAF,2000,3700,6500,11000,18000,28000,41000,58000,79000,100000,130000,160000,190000,220000,250000,270000,280000,280000,260000,240000,210000,190000,150000,130000,110000,110000,110000
SSD,<100,<100,<100,<200,<200,<500,<1000,<1000,1400,2000,2700,3600,4600,5700,6900,8100,9300,11000,12000,12000,13000,14000,14000,14000,14000,14000,13000
ESP,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKA,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200
SDN,<100,<100,<200,<200,<200,<500,<500,<500,<500,<500,<1000,<1000,<1000,<1000,1100,1200,1400,1600,1700,1700,1700,2000,2300,2500,2700,2900,3000
SUR,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<200,<500,<500,<500,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200
SWZ,<100,<200,<500,<1000,1200,1900,2700,3600,4700,5800,7000,8100,9000,9700,10000,10000,9500,8400,7700,7000,6500,5300,4800,4300,4000,3900,3900
SWE,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<200,<200,<200,<200,<100,<100,<100
CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYR,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJK,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<500,<500,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000
THA,<1000,2300,4800,8400,13000,19000,26000,33000,40000,46000,51000,54000,55000,54000,51000,42000,33000,29000,27000,25000,23000,21000,20000,19000,18000,16000,16000
MKD,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,
